Method,z_um,f_norm,H_A
Quartic,-50.0,0.335,0.32025830067205235
Quartic,-50.0,0.34500000000000003,0.3093887215233014
Quartic,-50.0,0.355,0.3014117795397248
Quartic,-50.0,0.365,0.296223501104295
Quartic,-50.0,0.375,0.2926170208641226
Quartic,-50.0,0.385,0.28975291259520125
Quartic,-50.0,0.395,0.28694592060591084
Quartic,-50.0,0.405,0.2835894601767325
Quartic,-50.0,0.41500000000000004,0.2791376181663308
Quartic,-50.0,0.425,0.2722657568513937
Quartic,-50.0,0.435,0.26287772499597933
Quartic,-50.0,0.445,0.25151970084922853
Quartic,-50.0,0.455,0.23803673791192953
Quartic,-50.0,0.465,0.22403748961503098
Quartic,-50.0,0.475,0.21056896619850257
Quartic,-50.0,0.485,0.19629976665319043
Quartic,-50.0,0.495,0.18343500584675373
Quartic,-50.0,0.505,0.1729515654398763
Quartic,-50.0,0.515,0.16355896588733007
Quartic,-50.0,0.525,0.1548490900904367
Quartic,-50.0,0.535,0.14683514130207828
Quartic,-50.0,0.545,0.13967035300684144
Quartic,-50.0,0.555,0.1327403697014067
Quartic,-50.0,0.5650000000000001,0.12601854574204482
Quartic,-50.0,0.575,0.11959121975555294
Quartic,-50.0,0.585,0.11338508581488721
Quartic,-50.0,0.595,0.1077313395867476
Quartic,-50.0,0.605,0.10248743453101916
Quartic,-50.0,0.615,0.09765271885829434
Quartic,-50.0,0.625,0.0928551885704993
Quartic,-50.0,0.635,0.08806020284053304
Quartic,-50.0,0.645,0.08359574233097372
Quartic,-50.0,0.655,0.07932876930329469
Quartic,-50.0,0.665,0.07533240247205193
Quartic,-50.0,0.675,0.0713555699317183
Quartic,-50.0,0.685,0.06750125925538081
Quartic,-50.0,0.6950000000000001,0.06366847599608291
Quartic,-50.0,0.7050000000000001,0.060000617011376434
Quartic,-50.0,0.715,0.056396431926101095
Quartic,-50.0,0.725,0.052791064386174404
Quartic,-50.0,0.735,0.049467259570982774
Quartic,-50.0,0.745,0.046365698788687564
Quartic,-50.0,0.755,0.043210049778773144
Quartic,-50.0,0.765,0.04006230974294531
Quartic,-50.0,0.775,0.036821797471273565
Quartic,-50.0,0.785,0.033620249356594085
Quartic,-50.0,0.795,0.030447357612715418
Quartic,-50.0,0.805,0.027360966805278605
Quartic,-50.0,0.8150000000000001,0.02448706672771197
Quartic,-50.0,0.8250000000000001,0.021694964049666327
Quartic,-50.0,0.835,0.018692712362950885
Quartic,-50.0,0.845,0.015681547493705164
Quartic,-50.0,0.855,0.012791721076057385
Quartic,-50.0,0.865,0.010051706189228456
Quartic,-50.0,0.875,0.007232770723708369
Quartic,-50.0,0.885,0.004549077811594637
Quartic,-50.0,0.895,0.0018573709468440512
Quartic,-25.0,0.005,1.0
Quartic,-25.0,0.015,0.9993249884130009
Quartic,-25.0,0.025,0.9978885636681055
Quartic,-25.0,0.035,0.9957807802992353
Quartic,-25.0,0.045,0.9927719766721129
Quartic,-25.0,0.055,0.9888390954477194
Quartic,-25.0,0.065,0.9850281749150097
Quartic,-25.0,0.07500000000000001,0.9806721970740906
Quartic,-25.0,0.08499999999999999,0.9742819723767626
Quartic,-25.0,0.095,0.9673289438509245
Quartic,-25.0,0.10500000000000001,0.9592090936222191
Quartic,-25.0,0.11499999999999999,0.9492102354748653
Quartic,-25.0,0.125,0.9388084698728126
Quartic,-25.0,0.135,0.9288751219164071
Quartic,-25.0,0.14500000000000002,0.9157155272297568
Quartic,-25.0,0.155,0.8992539622361976
Quartic,-25.0,0.165,0.8818337412639519
Quartic,-25.0,0.175,0.8639357289197026
Quartic,-25.0,0.185,0.8442527891514253
Quartic,-25.0,0.195,0.8241484950671724
Quartic,-25.0,0.20500000000000002,0.8031886276655809
Quartic,-25.0,0.215,0.780137226525437
Quartic,-25.0,0.225,0.7552183898411009
Quartic,-25.0,0.235,0.7280184862271099
Quartic,-25.0,0.245,0.6987051590346262
Quartic,-25.0,0.255,0.6692264050231838
Quartic,-25.0,0.265,0.6404920888087083
Quartic,-25.0,0.275,0.6122535280052013
Quartic,-25.0,0.28500000000000003,0.5824515075879304
Quartic,-25.0,0.295,0.553064348724214
Quartic,-25.0,0.305,0.5242718437255647
Quartic,-25.0,0.315,0.49676321091588516
Quartic,-25.0,0.325,0.47406175407151546
Quartic,-25.0,0.335,0.4532696653685961
Quartic,-25.0,0.34500000000000003,0.431914088786921
Quartic,-25.0,0.355,0.4130868894165841
Quartic,-25.0,0.365,0.398070111744084
Quartic,-25.0,0.375,0.38553506450753816
Quartic,-25.0,0.385,0.3752691347200498
Quartic,-25.0,0.395,0.36762187046939293
Quartic,-25.0,0.405,0.3620516981380836
Quartic,-25.0,0.41500000000000004,0.3576635365569092
Quartic,-25.0,0.425,0.35339829047545185
Quartic,-25.0,0.435,0.348844400684425
Quartic,-25.0,0.445,0.343486474003587
Quartic,-25.0,0.455,0.3364380048255169
Quartic,-25.0,0.465,0.3278348010588737
Quartic,-25.0,0.475,0.3178647124572029
Quartic,-25.0,0.485,0.30475270486676864
Quartic,-25.0,0.495,0.2896273493913101
Quartic,-25.0,0.505,0.27539340007281027
Quartic,-25.0,0.515,0.2628071197705704
Quartic,-25.0,0.525,0.2508684672882632
Quartic,-25.0,0.535,0.23942147417064677
Quartic,-25.0,0.545,0.22893631443904294
Quartic,-25.0,0.555,0.21823602161609024
Quartic,-25.0,0.5650000000000001,0.20765404810289667
Quartic,-25.0,0.575,0.1972043427592055
Quartic,-25.0,0.585,0.18687421590547892
Quartic,-25.0,0.595,0.17708839271090096
Quartic,-25.0,0.605,0.167917289055491
Quartic,-25.0,0.615,0.15920734661732702
Quartic,-25.0,0.625,0.15039403427323533
Quartic,-25.0,0.635,0.14154059021641086
Quartic,-25.0,0.645,0.13311668767106838
Quartic,-25.0,0.655,0.12502660953068148
Quartic,-25.0,0.665,0.11732174804142333
Quartic,-25.0,0.675,0.1096483680142196
Quartic,-25.0,0.685,0.10214811659330521
Quartic,-25.0,0.6950000000000001,0.094734282861524
Quartic,-25.0,0.7050000000000001,0.08755610558577727
Quartic,-25.0,0.715,0.08052903067070208
Quartic,-25.0,0.725,0.07366595145755048
Quartic,-25.0,0.735,0.06723042162621952
Quartic,-25.0,0.745,0.06130058093071048
Quartic,-25.0,0.755,0.055311707508708764
Quartic,-25.0,0.765,0.049408960502137465
Quartic,-25.0,0.775,0.04346482672859799
Quartic,-25.0,0.785,0.037619983628528406
Quartic,-25.0,0.795,0.03195363707104287
Quartic,-25.0,0.805,0.026505076545832378
Quartic,-25.0,0.8150000000000001,0.02159871732527093
Quartic,-25.0,0.8250000000000001,0.01685385060074258
Quartic,-25.0,0.835,0.011830685764962393
Quartic,-25.0,0.845,0.00692412264673887
Quartic,-25.0,0.855,0.0023248880406978056
Quartic,-25.0,0.865,-0.0019412337637125937
Quartic,-25.0,0.875,-0.006183550559407536
Quartic,-25.0,0.885,-0.010266423392538956
Quartic,-25.0,0.895,-0.014158774126713815
Quartic,0.0,0.005,1.0
Quartic,0.0,0.015,0.9997480740043838
Quartic,0.0,0.025,0.9992091101970701
Quartic,0.0,0.035,0.9984109875381734
Quartic,0.0,0.045,0.9972569611100637
Quartic,0.0,0.055,0.9957248620194724
Quartic,0.0,0.065,0.9942161827298073
Quartic,0.0,0.07500000000000001,0.9924626169353227
Quartic,0.0,0.08499999999999999,0.9898402531634847
Quartic,0.0,0.095,0.9869219629625203
Quartic,0.0,0.10500000000000001,0.9834322431266667
Quartic,0.0,0.11499999999999999,0.9790267873947273
Quartic,0.0,0.125,0.9743242909127645
Quartic,0.0,0.135,0.9697278246339108
Quartic,0.0,0.14500000000000002,0.9634812168152725
Quartic,0.0,0.155,0.9554344026842705
Quartic,0.0,0.165,0.946658739933079
Quartic,0.0,0.175,0.9373561376215672
Quartic,0.0,0.185,0.9268115606470033
Quartic,0.0,0.195,0.9156957251023954
Quartic,0.0,0.20500000000000002,0.9037588404211555
Quartic,0.0,0.215,0.8902096566277619
Quartic,0.0,0.225,0.8750407067067495
Quartic,0.0,0.235,0.8578414949525843
Quartic,0.0,0.245,0.8385173403064095
Quartic,0.0,0.255,0.8182255470776418
Quartic,0.0,0.265,0.7975168725538088
Quartic,0.0,0.275,0.7762104228507176
Quartic,0.0,0.28500000000000003,0.7525310294578557
Quartic,0.0,0.295,0.7277872162259571
Quartic,0.0,0.305,0.7019678843475735
Quartic,0.0,0.315,0.6755375525664163
Quartic,0.0,0.325,0.6520509527735738
Quartic,0.0,0.335,0.6288339754377025
Quartic,0.0,0.34500000000000003,0.6028395654081308
Quartic,0.0,0.355,0.5773991496360694
Quartic,0.0,0.365,0.5545643215939878
Quartic,0.0,0.375,0.5328564365043622
Quartic,0.0,0.385,0.5123215063263327
Quartic,0.0,0.395,0.49461989145204993
Quartic,0.0,0.405,0.4800932617400255
Quartic,0.0,0.41500000000000004,0.4678954051490138
Quartic,0.0,0.425,0.4567470277597173
Quartic,0.0,0.435,0.44764276036942163
Quartic,0.0,0.445,0.4402731216893367
Quartic,0.0,0.455,0.4339917927420972
Quartic,0.0,0.465,0.4284514237206947
Quartic,0.0,0.475,0.42313166542734565
Quartic,0.0,0.485,0.41644874087673106
Quartic,0.0,0.495,0.40824277804625897
Quartic,0.0,0.505,0.39918236871344687
Quartic,0.0,0.515,0.38987060233458487
Quartic,0.0,0.525,0.3802587858016301
Quartic,0.0,0.535,0.37044935988607774
Quartic,0.0,0.545,0.36110624268574115
Quartic,0.0,0.555,0.35122258069563433
Quartic,0.0,0.5650000000000001,0.34103568394410405
Quartic,0.0,0.575,0.3306914016886284
Quartic,0.0,0.585,0.32015382627432376
Quartic,0.0,0.595,0.309894557766758
Quartic,0.0,0.605,0.3000806620827598
Quartic,0.0,0.615,0.29056795326025825
Quartic,0.0,0.625,0.28070506654670035
Quartic,0.0,0.635,0.2706107998763834
Quartic,0.0,0.645,0.26082786650034323
Quartic,0.0,0.655,0.25128509448176756
Quartic,0.0,0.665,0.24204100675167228
Quartic,0.0,0.675,0.23263262819393551
Quartic,0.0,0.685,0.2233500060709221
Quartic,0.0,0.6950000000000001,0.2140647839313476
Quartic,0.0,0.7050000000000001,0.20491971560661523
Quartic,0.0,0.715,0.1958161682051111
Quartic,0.0,0.725,0.18686683661444464
Quartic,0.0,0.735,0.17830587568299805
Quartic,0.0,0.745,0.17036959622579897
Quartic,0.0,0.755,0.16230694706218035
Quartic,0.0,0.765,0.15424692919335967
Quartic,0.0,0.775,0.14606466862863515
Quartic,0.0,0.785,0.1379209946128133
Quartic,0.0,0.795,0.13000063245141313
Quartic,0.0,0.805,0.12228717127216755
Quartic,0.0,0.8150000000000001,0.11544668614396654
Quartic,0.0,0.8250000000000001,0.10848693036650477
Quartic,0.0,0.835,0.10128819060854811
Quartic,0.0,0.845,0.09417871234554905
Quartic,0.0,0.855,0.08745828494566428
Quartic,0.0,0.865,0.08123172756496563
Quartic,0.0,0.875,0.07500986934007384
Quartic,0.0,0.885,0.0689495449250321
Quartic,0.0,0.895,0.06311818421023942
Quartic,25.0,0.005,1.0
Quartic,25.0,0.015,0.9999517696450574
Quartic,25.0,0.025,0.9998468880990338
Quartic,25.0,0.035,0.9996872867444759
Quartic,25.0,0.045,0.9994478618951446
Quartic,25.0,0.055,0.9991162339941567
Quartic,25.0,0.065,0.9987757745813914
Quartic,25.0,0.07500000000000001,0.9983635081857497
Quartic,25.0,0.08499999999999999,0.9977188238897412
Quartic,25.0,0.095,0.9969651347981866
Quartic,25.0,0.10500000000000001,0.9960188951308881
Quartic,25.0,0.11499999999999999,0.9947655225541353
Quartic,25.0,0.125,0.9933633902781954
Quartic,25.0,0.135,0.9919367428722718
Quartic,25.0,0.14500000000000002,0.9899154470079403
Quartic,25.0,0.155,0.9871899580448348
Quartic,25.0,0.165,0.9840832418531451
Quartic,25.0,0.175,0.980643114546646
Quartic,25.0,0.185,0.9765831983964478
Quartic,25.0,0.195,0.9721273487626402
Quartic,25.0,0.20500000000000002,0.9671665863477039
Quartic,25.0,0.215,0.9613231676384526
Quartic,25.0,0.225,0.9545157704199901
Quartic,25.0,0.235,0.9464709820024579
Quartic,25.0,0.245,0.9370273090225477
Quartic,25.0,0.255,0.9266691409907375
Quartic,25.0,0.265,0.9156138754917499
Quartic,25.0,0.275,0.9037387897712267
Quartic,25.0,0.28500000000000003,0.8899067595668828
Quartic,25.0,0.295,0.8746965308706242
Quartic,25.0,0.305,0.8579566285580585
Quartic,25.0,0.315,0.8398296650434464
Quartic,25.0,0.325,0.8227557860211313
Quartic,25.0,0.335,0.8048689228395752
Quartic,25.0,0.34500000000000003,0.7835354171925544
Quartic,25.0,0.355,0.7610616789132705
Quartic,25.0,0.365,0.7392034469561082
Quartic,25.0,0.375,0.7165543568160413
Quartic,25.0,0.385,0.6929595542233337
Quartic,25.0,0.395,0.6703802816265152
Quartic,25.0,0.405,0.649779177399686
Quartic,25.0,0.41500000000000004,0.630491510226903
Quartic,25.0,0.425,0.6105838857689864
Quartic,25.0,0.435,0.5922419809808842
Quartic,25.0,0.445,0.5758966214764639
Quartic,25.0,0.455,0.5614356440316367
Quartic,25.0,0.465,0.5494259168753358
Quartic,25.0,0.475,0.5397779894650021
Quartic,25.0,0.485,0.5306407012292673
Quartic,25.0,0.495,0.5227497997200545
Quartic,25.0,0.505,0.5147419031846151
Quartic,25.0,0.515,0.5053900944723793
Quartic,25.0,0.525,0.49536714786531
Quartic,25.0,0.535,0.4850744118058821
Quartic,25.0,0.545,0.4751045410361602
Quartic,25.0,0.555,0.4646248847629216
Quartic,25.0,0.5650000000000001,0.45367842233102984
Quartic,25.0,0.575,0.44251281983428553
Quartic,25.0,0.585,0.4310599671509757
Quartic,25.0,0.595,0.41984651609673135
Quartic,25.0,0.605,0.4090298290939057
Quartic,25.0,0.615,0.39849631637700594
Quartic,25.0,0.625,0.38746667711909477
Quartic,25.0,0.635,0.37604883134147643
Quartic,25.0,0.645,0.3649138791214301
Quartic,25.0,0.655,0.35393316574999223
Quartic,25.0,0.665,0.34322192261668844
Quartic,25.0,0.675,0.3321417604029392
Quartic,25.0,0.685,0.3211627168447532
Quartic,25.0,0.6950000000000001,0.31006516248297833
Quartic,25.0,0.7050000000000001,0.29901656358799994
Quartic,25.0,0.715,0.2878831437651413
Quartic,25.0,0.725,0.27677641144936754
Quartic,25.0,0.735,0.26605654646686966
Quartic,25.0,0.745,0.25601011367863913
Quartic,25.0,0.755,0.24579612250395233
Quartic,25.0,0.765,0.23541197575913098
Quartic,25.0,0.775,0.22470761867258005
Quartic,25.0,0.785,0.21397241524635102
Quartic,25.0,0.795,0.203411958768715
Quartic,25.0,0.805,0.19301646907569395
Quartic,25.0,0.8150000000000001,0.18373000649506815
Quartic,25.0,0.8250000000000001,0.17410656699008417
Quartic,25.0,0.835,0.16416610632127432
Quartic,25.0,0.845,0.15418264193053147
Quartic,25.0,0.855,0.1446606076483622
Quartic,25.0,0.865,0.1357449228444268
Quartic,25.0,0.875,0.12669846932210838
Quartic,25.0,0.885,0.11789526374096097
Quartic,25.0,0.895,0.10930626346584978
Quartic,50.0,0.005,1.0
Quartic,50.0,0.015,0.9999359563610029
Quartic,50.0,0.025,0.9998008402176438
Quartic,50.0,0.035,0.9996054628417357
Quartic,50.0,0.045,0.9993321842812607
Quartic,50.0,0.055,0.9989835369747582
Quartic,50.0,0.065,0.9986537560565611
Quartic,50.0,0.07500000000000001,0.998286150032489
Quartic,50.0,0.08499999999999999,0.9977609562564702
Quartic,50.0,0.095,0.9972057425612137
Quartic,50.0,0.10500000000000001,0.9965747280453334
Quartic,50.0,0.11499999999999999,0.995816006343298
Quartic,50.0,0.125,0.9950414550363631
Quartic,50.0,0.135,0.9943102818639351
Quartic,50.0,0.14500000000000002,0.9933486199570439
Quartic,50.0,0.155,0.9921424148089021
Quartic,50.0,0.165,0.9908511845516969
Quartic,50.0,0.175,0.9894933026054998
Quartic,50.0,0.185,0.9879493185394719
Quartic,50.0,0.195,0.9863002750956514
Quartic,50.0,0.20500000000000002,0.9844972587004768
Quartic,50.0,0.215,0.9823961367845954
Quartic,50.0,0.225,0.9799515519714046
Quartic,50.0,0.235,0.9770482154008742
Quartic,50.0,0.245,0.9735903574220627
Quartic,50.0,0.255,0.9697265650367782
Quartic,50.0,0.265,0.9654940971188511
Quartic,50.0,0.275,0.960820671801535
Quartic,50.0,0.28500000000000003,0.9551919053659654
Quartic,50.0,0.295,0.9487480746103116
Quartic,50.0,0.305,0.9413489951693085
Quartic,50.0,0.315,0.9329595110776113
Quartic,50.0,0.325,0.9246581505778082
Quartic,50.0,0.335,0.915529630523375
Quartic,50.0,0.34500000000000003,0.904059804987325
Quartic,50.0,0.355,0.8912274070752877
Quartic,50.0,0.365,0.8779147857374792
Quartic,50.0,0.375,0.8631568211017391
Quartic,50.0,0.385,0.8465919272206209
Quartic,50.0,0.395,0.8294385709843152
Quartic,50.0,0.405,0.8125047083531847
Quartic,50.0,0.41500000000000004,0.7953256105114314
Quartic,50.0,0.425,0.7758644990001706
Quartic,50.0,0.435,0.7559577603637263
Quartic,50.0,0.445,0.7362140732471872
Quartic,50.0,0.455,0.7165569497950494
Quartic,50.0,0.465,0.6982226038057565
Quartic,50.0,0.475,0.6817564656232427
Quartic,50.0,0.485,0.6645043489753951
Quartic,50.0,0.495,0.6484839521604504
Quartic,50.0,0.505,0.6340558046225376
Quartic,50.0,0.515,0.6200770236372932
Quartic,50.0,0.525,0.6062943059804881
Quartic,50.0,0.535,0.5929067773078553
Quartic,50.0,0.545,0.580302744944414
Quartic,50.0,0.555,0.5673635110979258
Quartic,50.0,0.5650000000000001,0.5542996255625925
Quartic,50.0,0.575,0.5411919176743568
Quartic,50.0,0.585,0.5280315130733195
Quartic,50.0,0.595,0.5152619551675368
Quartic,50.0,0.605,0.503136166896516
Quartic,50.0,0.615,0.4913876218357957
Quartic,50.0,0.625,0.47917315474417327
Quartic,50.0,0.635,0.4666426342126295
Quartic,50.0,0.645,0.45448282940723406
Quartic,50.0,0.655,0.44252919285393805
Quartic,50.0,0.665,0.4308843720549293
Quartic,50.0,0.675,0.41894005549054214
Quartic,50.0,0.685,0.40700956797162535
Quartic,50.0,0.6950000000000001,0.3949598021158759
Quartic,50.0,0.7050000000000001,0.3829667230784032
Quartic,50.0,0.715,0.370877123145214
Quartic,50.0,0.725,0.3587696270627675
Quartic,50.0,0.735,0.3470379192726899
Quartic,50.0,0.745,0.33596309633970284
Quartic,50.0,0.755,0.3246763781735931
Quartic,50.0,0.765,0.31315620306065123
Quartic,50.0,0.775,0.3011600170317778
Quartic,50.0,0.785,0.28908058434281025
Quartic,50.0,0.795,0.2770532355938286
Quartic,50.0,0.805,0.26512996768238606
Quartic,50.0,0.8150000000000001,0.25430167823191324
Quartic,50.0,0.8250000000000001,0.2431656434625582
Quartic,50.0,0.835,0.23139782461335673
Quartic,50.0,0.845,0.21947191265125887
Quartic,50.0,0.855,0.20797653937932173
Quartic,50.0,0.865,0.19706601978703178
Quartic,50.0,0.875,0.18585435358884098
Quartic,50.0,0.885,0.1748310533539327
Quartic,50.0,0.895,0.16389478894070517
Quartic,75.0,0.005,1.0
Quartic,75.0,0.015,0.9997006224803212
Quartic,75.0,0.025,0.9990708567125063
Quartic,75.0,0.035,0.9981650381234486
Quartic,75.0,0.045,0.996908342852811
Quartic,75.0,0.055,0.9953225449243437
Quartic,75.0,0.065,0.9938418046597258
Quartic,75.0,0.07500000000000001,0.9922153392415439
Quartic,75.0,0.08499999999999999,0.989936687914031
Quartic,75.0,0.095,0.9875904937355967
Quartic,75.0,0.10500000000000001,0.9850082626030743
Quartic,75.0,0.11499999999999999,0.9820225976538631
Quartic,75.0,0.125,0.97911409683379
Quartic,75.0,0.135,0.976497191638346
Quartic,75.0,0.14500000000000002,0.9732511508670092
Quartic,75.0,0.155,0.9694775261219472
Quartic,75.0,0.165,0.965770831154431
Quartic,75.0,0.175,0.9622344174143381
Quartic,75.0,0.185,0.9585978221526286
Quartic,75.0,0.195,0.9551167905915292
Quartic,75.0,0.20500000000000002,0.9516927884562815
Quartic,75.0,0.215,0.9481335557258107
Quartic,75.0,0.225,0.9444785871451036
Quartic,75.0,0.235,0.9406792448617399
Quartic,75.0,0.245,0.9367361131693998
Quartic,75.0,0.255,0.9328906908610203
Quartic,75.0,0.265,0.9291896075057622
Quartic,75.0,0.275,0.9255584165676591
Quartic,75.0,0.28500000000000003,0.9216647003404528
Quartic,75.0,0.295,0.9176544076781825
Quartic,75.0,0.305,0.9134775144347882
Quartic,75.0,0.315,0.909117606888294
Quartic,75.0,0.325,0.9050551874335729
Quartic,75.0,0.335,0.9007885193588429
Quartic,75.0,0.34500000000000003,0.89560771573983
Quartic,75.0,0.355,0.8899189807248548
Quartic,75.0,0.365,0.8840298834192609
Quartic,75.0,0.375,0.8774314473251064
Quartic,75.0,0.385,0.8698171345924043
Quartic,75.0,0.395,0.8616282817638876
Quartic,75.0,0.405,0.8531766819518035
Quartic,75.0,0.41500000000000004,0.8441726275395527
Quartic,75.0,0.425,0.8332977390303422
Quartic,75.0,0.435,0.8212963079240992
Quartic,75.0,0.445,0.8084362768645348
Quartic,75.0,0.455,0.7944139175955771
Quartic,75.0,0.465,0.7800668391702957
Quartic,75.0,0.475,0.7658560223682573
Quartic,75.0,0.485,0.7492948997564969
Quartic,75.0,0.495,0.7319465052319559
Quartic,75.0,0.505,0.7162501767637282
Quartic,75.0,0.515,0.7026883828124608
Quartic,75.0,0.525,0.6900635318445255
Quartic,75.0,0.535,0.6782144032727777
Quartic,75.0,0.545,0.6673624355312416
Quartic,75.0,0.555,0.6563602215216761
Quartic,75.0,0.5650000000000001,0.6456053482474452
Quartic,75.0,0.575,0.6349830334099558
Quartic,75.0,0.585,0.6245582646850115
Quartic,75.0,0.595,0.6145387830615732
Quartic,75.0,0.605,0.6052194327699745
Quartic,75.0,0.615,0.5962518256160861
Quartic,75.0,0.625,0.5870414611848753
Quartic,75.0,0.635,0.5777430215097316
Quartic,75.0,0.645,0.5687863003398869
Quartic,75.0,0.655,0.5600659069887429
Quartic,75.0,0.665,0.5516040209610331
Quartic,75.0,0.675,0.5430677905229335
Quartic,75.0,0.685,0.5344829778797813
Quartic,75.0,0.6950000000000001,0.5258607956867211
Quartic,75.0,0.7050000000000001,0.5173048505077433
Quartic,75.0,0.715,0.5087105089689088
Quartic,75.0,0.725,0.5001246787362961
Quartic,75.0,0.735,0.4917630219061133
Quartic,75.0,0.745,0.4838176531336545
Quartic,75.0,0.755,0.47570088542079375
Quartic,75.0,0.765,0.46740416504278254
Quartic,75.0,0.775,0.45868967079065676
Quartic,75.0,0.785,0.44986242003094246
Quartic,75.0,0.795,0.44095720370758734
Quartic,75.0,0.805,0.4320488526195826
Quartic,75.0,0.8150000000000001,0.42380030809799096
Quartic,75.0,0.8250000000000001,0.41541102467243146
Quartic,75.0,0.835,0.40626057439467295
Quartic,75.0,0.845,0.3968894753834909
Quartic,75.0,0.855,0.38773645483563046
Quartic,75.0,0.865,0.3788813417560099
Quartic,75.0,0.875,0.36964688042662286
Quartic,75.0,0.885,0.3603847855848959
Quartic,75.0,0.895,0.35106524631911135
Quartic,100.0,0.005,1.0
Quartic,100.0,0.015,0.9992458636487553
Quartic,100.0,0.025,0.997657775438125
Quartic,100.0,0.035,0.995369275439847
Quartic,100.0,0.045,0.9921856793321586
Quartic,100.0,0.055,0.9881545502141166
Quartic,100.0,0.065,0.9843766481960664
Quartic,100.0,0.07500000000000001,0.980209800171423
Quartic,100.0,0.08499999999999999,0.974343856970339
Quartic,100.0,0.095,0.9682677843258736
Quartic,100.0,0.10500000000000001,0.961535588188943
Quartic,100.0,0.11499999999999999,0.9536941588750526
Quartic,100.0,0.125,0.9459947282106405
Quartic,100.0,0.135,0.9390157369769745
Quartic,100.0,0.14500000000000002,0.9302843432315693
Quartic,100.0,0.155,0.9200360953991826
Quartic,100.0,0.165,0.9098670573440563
Quartic,100.0,0.175,0.900066376219102
Quartic,100.0,0.185,0.8898971238815649
Quartic,100.0,0.195,0.8800818676146016
Quartic,100.0,0.20500000000000002,0.8703558244064321
Quartic,100.0,0.215,0.8601811461257315
Quartic,100.0,0.225,0.8496952558930083
Quartic,100.0,0.235,0.8387764743895241
Quartic,100.0,0.245,0.8274867038986113
Quartic,100.0,0.255,0.8165567802172702
Quartic,100.0,0.265,0.8061996569566929
Quartic,100.0,0.275,0.7962451120316467
Quartic,100.0,0.28500000000000003,0.7858954268372063
Quartic,100.0,0.295,0.7757039031702168
Quartic,100.0,0.305,0.7656633467938264
Quartic,100.0,0.315,0.7558857384048233
Quartic,100.0,0.325,0.7474924224469506
Quartic,100.0,0.335,0.7394220365930865
Quartic,100.0,0.34500000000000003,0.7305687088439389
Quartic,100.0,0.355,0.7219529837811985
Quartic,100.0,0.365,0.714121259148004
Quartic,100.0,0.375,0.7064560544592995
Quartic,100.0,0.385,0.6987533397115011
Quartic,100.0,0.395,0.6915260112955306
Quartic,100.0,0.405,0.6849285305041178
Quartic,100.0,0.41500000000000004,0.6786440776879438
Quartic,100.0,0.425,0.671771325493114
Quartic,100.0,0.435,0.6647843527619712
Quartic,100.0,0.445,0.6577914021356356
Quartic,100.0,0.455,0.6504394930244094
Quartic,100.0,0.465,0.6430469258245536
Quartic,100.0,0.475,0.6356650184298177
Quartic,100.0,0.485,0.6268486352013165
Quartic,100.0,0.495,0.6171304788814049
Quartic,100.0,0.505,0.6076684049377576
Quartic,100.0,0.515,0.5988534562201214
Quartic,100.0,0.525,0.5902652204512943
Quartic,100.0,0.535,0.5819154358014021
Quartic,100.0,0.545,0.574141010336848
Quartic,100.0,0.555,0.5661411391550907
Quartic,100.0,0.5650000000000001,0.5581511728669644
Quartic,100.0,0.575,0.550187417599123
Quartic,100.0,0.585,0.5422961986672122
Quartic,100.0,0.595,0.5346882270342487
Quartic,100.0,0.605,0.5275689098248588
Quartic,100.0,0.615,0.5207354743615966
Quartic,100.0,0.625,0.5137338012191265
Quartic,100.0,0.635,0.5066665155746298
Quartic,100.0,0.645,0.49988653429089175
Quartic,100.0,0.655,0.4933288834820233
Quartic,100.0,0.665,0.48701736156758507
Quartic,100.0,0.675,0.48067646108753376
Quartic,100.0,0.685,0.4744043073117554
Quartic,100.0,0.6950000000000001,0.4681692609230682
Quartic,100.0,0.7050000000000001,0.4620588329060725
Quartic,100.0,0.715,0.4560029822822048
Quartic,100.0,0.725,0.45004878319662517
Quartic,100.0,0.735,0.4443536673993219
Quartic,100.0,0.745,0.4390416944720096
Quartic,100.0,0.755,0.43370015492355185
Quartic,100.0,0.765,0.42833352167382677
Quartic,100.0,0.775,0.4228299740503287
Quartic,100.0,0.785,0.4173567154379476
Quartic,100.0,0.795,0.4119736708551529
Quartic,100.0,0.805,0.4067037980770248
Quartic,100.0,0.8150000000000001,0.40193358111307287
Quartic,100.0,0.8250000000000001,0.39717444681652303
Quartic,100.0,0.835,0.39212207001424354
Quartic,100.0,0.845,0.387048328386477
Quartic,100.0,0.855,0.3822127920322758
Quartic,100.0,0.865,0.3776129272336666
Quartic,100.0,0.875,0.37290591022954594
Quartic,100.0,0.885,0.36827680642510224
Quartic,100.0,0.895,0.36376504947982985
Proposed,-100.0,0.005,1.0
Proposed,-100.0,0.015,0.9979259721493399
Proposed,-100.0,0.025,0.9935475301411439
Proposed,-100.0,0.035,0.9872107089316446
Proposed,-100.0,0.045,0.9783406955643805
Proposed,-100.0,0.055,0.9670228996529563
Proposed,-100.0,0.065,0.9563292878902114
Proposed,-100.0,0.07500000000000001,0.944432037410561
Proposed,-100.0,0.08499999999999999,0.927512311983931
Proposed,-100.0,0.095,0.909770620521158
Proposed,-100.0,0.10500000000000001,0.8898531494938129
Proposed,-100.0,0.11499999999999999,0.8663270019699844
Proposed,-100.0,0.125,0.8428854126143196
